id_avaliacao,id_sessao,nps,csat,comentario,aceitou_pesquisa,score_experiencia,data_avaliacao
505,2006,10,5,,False,100,2024-04-10 08:51:10
506,2016,10,5,,False,100,2024-11-18 19:14:54
507,2018,10,5,,False,100,2024-01-03 21:51:23
508,2019,10,5,,False,100,2024-02-17 10:22:30
509,2022,10,5,,False,100,2024-03-15 17:12:43
510,2027,10,5,,True,100,2024-09-17 16:51:21
511,2029,9,5,,False,100,2024-09-25 22:10:29
512,2036,10,5,,False,100,2024-12-04 20:55:54
513,2046,10,4,,False,100,2024-02-11 11:17:08
514,2061,10,5,,False,100,2024-05-29 22:21:04
515,2064,10,5,,False,100,2024-07-26 16:23:22
516,2068,10,5,,False,100,2024-09-03 07:22:07
517,2069,10,5,,False,100,2024-09-04 09:23:18
518,2071,10,4,,False,100,2024-09-30 21:36:33
519,2072,10,5,,True,100,2024-10-10 13:39:51
520,2079,10,5,,False,100,2024-11-02 20:28:46
521,2086,3,2,decepcionante. o aplicativo não me deixa entrar.,False,20,2024-12-07 07:00:37
522,2087,10,5,,True,100,2024-12-07 12:15:25
523,2091,10,5,,False,100,2024-03-25 14:32:57
524,2097,9,4,,True,100,2024-10-29 08:11:21
525,2098,10,5,,False,100,2024-11-12 20:10:25
526,2099,10,5,,False,100,2024-12-09 06:33:04
527,2100,9,5,,False,100,2024-05-05 09:59:11
528,2104,10,5,,False,100,2024-03-05 10:30:15
529,2108,10,5,,False,100,2024-04-04 14:07:42
530,2110,10,5,,False,100,2024-05-30 06:47:30
531,2117,10,5,,False,100,2024-02-09 08:21:09
532,2127,10,5,,True,100,2024-07-01 09:19:01
533,2139,10,5,,False,100,2024-09-26 18:52:32
534,2146,10,5,,False,100,2024-02-06 18:27:29
535,2155,10,5,,True,100,2024-10-07 20:00:08
536,2156,10,4,,False,100,2024-11-25 16:48:12
537,2160,10,5,,False,100,2024-04-09 08:00:33
538,2161,4,2,"esperava mais. tive problemas para autenticar. por favor, resolvam isso.",True,30,2024-04-16 21:59:33
539,2162,10,4,,False,100,2024-06-18 20:22:59
540,2164,10,4,,False,100,2024-07-01 09:04:24
541,2170,10,5,,True,100,2024-02-18 10:26:15
542,2171,10,5,,True,100,2024-02-22 00:45:46
543,2178,9,5,,False,100,2024-09-20 15:42:50
544,2182,10,5,,False,100,2024-11-13 07:30:01
545,2187,10,5,,True,100,2024-01-16 03:13:30
546,2192,10,5,,False,100,2024-05-30 10:37:01
547,2196,10,5,,False,100,2024-08-23 11:39:42
548,2199,9,5,a experiência poderia ser muito melhor. espero melhorias em breve.,False,100,2024-04-04 19:35:15
549,2200,9,5,,False,80,2024-05-20 20:20:28
550,2201,10,5,,False,100,2024-06-07 07:38:44
551,2204,10,5,,False,100,2024-08-24 08:14:10
552,2207,10,5,,False,100,2024-11-11 08:42:43
553,2211,10,5,,False,100,2024-01-25 18:28:20
554,2215,10,5,,True,100,2024-09-09 14:12:50
555,2216,10,5,,True,100,2024-10-07 15:24:29
556,2217,10,5,,True,100,2024-11-21 19:51:32
557,2218,10,5,,False,100,2024-01-13 10:53:15
558,2220,10,5,,False,90,2024-02-17 22:44:37
559,2223,9,4,,True,100,2024-03-17 06:28:11
560,2226,10,5,,False,100,2024-04-04 07:16:27
561,2233,10,5,,False,100,2024-06-15 10:58:45
562,2235,10,5,,False,100,2024-07-12 16:39:55
563,2239,10,5,,True,100,2024-10-16 11:46:32
564,2242,10,5,,True,100,2024-10-22 23:37:32
565,2251,10,5,,False,100,2024-12-12 21:12:14
566,2252,10,5,,False,100,2024-01-07 07:15:09
567,2254,10,5,,True,100,2024-01-08 13:08:40
568,2257,10,4,,True,100,2024-02-07 17:21:49
569,2258,10,5,,False,100,2024-02-08 11:09:51
570,2260,10,5,,True,100,2024-02-20 15:49:45
571,2262,10,5,,False,100,2024-03-22 18:37:10
572,2263,10,5,,False,100,2024-03-27 22:42:53
573,2272,10,5,"tive dificuldades. tive vários problemas durante o uso. por favor, resolvam isso.",False,100,2024-06-12 09:55:29
574,2273,9,5,,True,100,2024-06-14 14:12:57
575,2279,10,5,,False,100,2024-10-03 12:28:54
576,2282,10,5,,True,100,2024-10-22 20:12:33
577,2295,10,5,"tive vários problemas durante o uso. por favor, resolvam isso.",False,100,2024-03-03 09:10:41
578,2301,10,5,,False,100,2024-06-27 19:41:39
579,2303,9,5,,False,100,2024-12-26 14:58:09
580,2308,10,5,,False,100,2024-06-18 18:24:06
581,2309,10,5,,False,100,2024-07-22 13:52:30
582,2313,10,5,,False,100,2024-01-25 18:05:50
583,2314,10,5,,False,100,2024-04-08 22:36:13
584,2318,10,4,,False,100,2024-03-13 13:58:26
585,2322,10,5,,False,100,2024-04-18 10:24:25
586,2335,10,5,,False,100,2024-02-19 12:12:40
587,2336,10,5,,True,100,2024-03-05 13:05:56
588,2339,10,5,,False,100,2024-07-30 08:02:45
589,2342,10,5,,False,100,2024-09-26 13:34:55
590,2344,10,5,,False,100,2024-10-03 07:46:21
591,2346,10,5,,False,100,2024-12-12 17:32:32
592,2351,10,5,,True,100,2024-02-07 21:54:53
593,2354,9,5,,False,75,2024-04-18 12:44:09
594,2356,10,5,,False,100,2024-04-24 11:59:34
595,2357,10,5,,False,100,2024-05-01 22:44:54
596,2361,10,5,,False,100,2024-05-31 08:36:57
597,2364,10,5,,False,100,2024-08-12 14:43:38
598,2366,9,5,,False,100,2024-09-20 07:54:21
599,2369,10,5,,True,100,2024-11-12 19:25:48
600,2372,10,5,,False,100,2024-12-13 10:34:21
601,2387,10,5,,False,100,2024-04-16 16:31:08
602,2388,10,5,,False,100,2024-04-28 10:09:36
603,2390,9,5,,False,100,2024-12-24 18:51:29
604,2394,10,5,,True,100,2024-03-07 19:06:03
605,2397,10,4,,True,100,2024-04-19 17:56:18
606,2400,10,5,,True,100,2024-07-19 06:34:45
607,2401,9,5,,True,100,2024-07-29 19:31:35
608,2403,10,4,,False,100,2024-08-09 21:12:05
609,2406,9,5,,True,100,2024-09-23 11:44:36
610,2409,10,4,,False,100,2024-12-25 22:39:58
611,2414,9,5,,False,75,2024-04-04 15:43:51
612,2418,10,5,,True,80,2024-06-09 19:35:48
613,2430,10,5,,False,100,2024-11-13 09:05:20
614,2433,10,5,,False,100,2024-10-15 10:52:21
615,2438,10,5,,False,100,2024-07-16 13:33:33
616,2442,10,5,,True,95,2024-10-10 17:49:14
617,2447,10,5,,False,100,2024-01-03 12:06:25
618,2451,10,5,,False,100,2024-04-01 23:31:55
619,2454,10,5,,False,100,2024-05-07 06:44:57
620,2459,10,5,,False,100,2024-12-21 18:17:52
621,2465,10,4,o app travou várias vezes.,True,100,2024-09-07 17:03:54
622,2467,10,5,,True,100,2024-12-10 15:35:03
623,2482,10,5,,False,100,2024-09-17 14:43:26
624,2493,10,5,,False,100,2024-02-08 13:02:24
625,2494,10,5,,False,100,2024-02-09 09:14:39
626,2495,1,1,,True,5,2024-03-01 13:28:30
627,2497,10,5,,True,100,2024-03-08 22:49:48
628,2499,10,5,,True,100,2024-03-14 12:38:27
629,2505,10,5,,True,100,2024-05-02 11:53:46
630,2507,4,2,,True,30,2024-06-30 20:04:22
631,2513,10,5,,True,100,2024-09-16 03:57:52
632,2516,10,5,,False,100,2024-10-09 20:01:04
633,2521,3,2,decepcionante. fiquei tentando fazer login várias vezes. isso é inaceitável.,False,20,2024-12-17 08:49:39
634,2522,10,5,,True,100,2024-12-31 21:47:52
635,2524,10,5,,False,100,2024-01-25 09:05:42
636,2529,10,5,,False,100,2024-04-16 09:11:03
637,2540,10,5,,True,100,2024-08-01 16:58:28
638,2541,10,5,,True,100,2024-08-08 20:09:41
639,2542,10,5,,True,100,2024-09-03 17:47:54
640,2543,10,5,,False,100,2024-09-27 09:29:50
641,2545,10,5,,True,98,2024-10-16 21:18:39
642,2546,10,5,,False,100,2024-10-28 02:29:53
643,2547,10,5,,False,100,2024-11-11 19:22:00
644,2551,10,5,,False,100,2024-12-15 22:44:14
645,2556,10,4,,True,100,2024-03-20 07:40:28
646,2559,10,5,,False,100,2024-04-24 22:56:46
647,2563,10,5,,False,100,2024-06-12 19:30:58
648,2566,10,5,,False,100,2024-09-10 21:17:10
649,2572,10,5,,False,100,2024-11-22 14:43:12
650,2573,10,5,,False,100,2024-01-02 07:50:10
651,2574,10,5,,False,100,2024-01-05 21:35:42
652,2577,10,5,,True,100,2024-02-29 16:51:14
653,2582,10,5,,False,100,2024-06-15 17:01:18
654,2583,10,5,,False,100,2024-08-02 09:40:45
655,2589,10,4,,True,100,2024-11-19 10:12:20
656,2596,10,5,,False,100,2024-05-07 19:45:00
657,2597,10,5,,True,100,2024-06-28 19:49:22
658,2599,10,5,,False,100,2024-03-12 19:05:45
659,2602,10,5,,False,100,2024-08-22 12:43:54
660,2604,10,5,,False,100,2024-12-13 20:38:23
661,2606,10,5,,False,100,2024-01-24 14:49:33
662,2611,10,4,,False,100,2024-11-04 10:28:42
663,2614,10,5,,True,100,2024-01-27 21:53:06
664,2618,10,5,,True,100,2024-06-23 12:06:47
665,2628,10,5,,True,100,2024-04-04 18:12:13
666,2629,10,5,,False,100,2024-04-18 19:41:26
667,2630,10,5,,False,100,2024-04-25 11:43:13
668,2635,10,5,a experiência poderia ser muito melhor. espero melhorias em breve.,True,100,2024-05-31 16:07:23
669,2640,10,5,,False,100,2024-09-21 12:47:46
670,2641,10,4,,False,100,2024-09-25 07:53:12
671,2643,10,5,,True,100,2024-10-21 11:36:02
672,2648,10,5,,False,100,2024-11-28 17:57:50
673,2650,10,5,,False,100,2024-12-03 14:22:51
674,2651,10,5,,False,100,2024-12-24 18:09:15
675,2652,10,5,,False,100,2024-01-24 18:24:11
676,2655,10,5,,True,100,2024-04-18 06:39:14
677,2666,10,5,,False,100,2024-06-01 08:38:50
678,2668,10,5,,True,100,2024-08-23 12:24:28
679,2678,10,5,,False,100,2024-05-13 19:34:27
680,2680,10,5,,False,100,2024-10-14 01:17:27
681,2682,10,5,,True,100,2024-01-23 11:48:08
682,2683,10,5,,True,100,2024-01-29 12:40:18
683,2684,10,5,,False,100,2024-02-20 19:19:53
684,2686,10,5,,False,100,2024-03-21 12:33:21
685,2687,10,5,,True,100,2024-04-04 07:59:30
686,2696,10,5,,False,100,2024-02-22 14:43:40
687,2697,10,5,,False,100,2024-03-27 22:11:37
688,2698,10,5,,False,100,2024-04-01 11:34:46
689,2700,10,5,,False,100,2024-04-18 18:51:47
690,2707,10,5,,False,100,2024-08-19 19:50:14
691,2709,10,5,,False,100,2024-10-31 12:21:27
692,2712,10,5,,True,100,2024-12-09 21:57:21
693,2714,10,5,,False,100,2024-02-26 15:03:27
694,2719,10,5,,False,100,2024-01-23 08:35:44
695,2722,10,5,,False,100,2024-04-25 08:35:28
696,2725,10,5,,True,100,2024-07-09 07:05:59
697,2731,10,5,,True,100,2024-09-27 10:39:17
698,2734,10,4,,False,100,2024-10-21 10:49:47
699,2735,10,5,,False,100,2024-11-06 10:25:38
700,2740,10,5,,False,100,2024-02-09 21:36:43
701,2744,10,5,,True,100,2024-03-13 16:47:47
702,2745,10,5,,False,100,2024-04-11 22:54:02
703,2746,10,5,,False,100,2024-05-09 11:20:10
704,2751,10,5,,False,100,2024-07-22 19:37:54
705,2766,10,5,,False,100,2024-01-22 21:54:56
706,2769,4,1,,True,30,2024-02-07 01:05:59
707,2776,10,5,,False,100,2024-04-08 22:23:20
708,2782,10,5,,False,100,2024-05-07 09:46:06
709,2784,9,5,,False,100,2024-05-16 06:24:22
710,2788,10,5,,False,100,2024-06-27 15:43:26
711,2791,9,5,,False,80,2024-08-01 17:58:00
712,2793,9,5,,False,100,2024-08-23 12:14:45
713,2794,10,5,,False,100,2024-08-28 08:29:57
714,2796,10,5,,False,100,2024-09-07 10:23:07
715,2801,10,5,,False,100,2024-10-11 21:54:15
716,2805,10,5,,True,100,2024-12-04 21:08:48
717,2807,10,5,,True,100,2024-12-16 01:23:59
718,2813,10,4,,False,100,2024-04-16 21:04:27
719,2819,10,5,,False,100,2024-06-04 13:53:06
720,2820,10,5,,True,100,2024-06-11 08:09:34
721,2830,9,5,,False,100,2024-06-11 16:48:26
722,2835,8,4,,True,65,2024-11-28 17:30:02
723,2840,10,5,,False,100,2024-04-24 13:24:53
724,2849,10,5,,False,100,2024-06-05 10:46:51
725,2860,10,5,,False,100,2024-06-18 08:31:08
726,2881,10,5,,False,100,2024-11-06 12:14:52
727,2887,10,5,,False,100,2024-07-20 20:16:22
728,2890,10,5,,False,100,2024-01-24 13:13:03
729,2914,10,5,,True,100,2024-05-18 21:32:00
730,2915,9,5,,False,100,2024-05-24 18:23:16
731,2918,10,5,,False,100,2024-06-04 18:00:02
732,2928,10,5,,False,100,2024-09-06 21:54:16
733,2944,10,4,,False,100,2024-05-24 19:04:00
734,2951,10,4,,True,100,2024-08-19 12:44:51
735,2953,10,5,,True,100,2024-09-24 08:19:28
736,2954,10,5,,False,100,2024-10-10 09:57:56
737,2957,10,4,,False,100,2024-12-10 21:26:19
738,2961,10,5,,True,100,2024-01-31 12:16:50
739,2963,9,5,,False,100,2024-02-25 20:02:35
740,2968,4,2,poderia ser melhor. o pix não foi concluído e fiquei sem saber se o dinheiro saiu.,True,30,2024-04-09 11:16:18
741,2971,10,5,,False,100,2024-05-16 17:57:51
742,2973,10,4,"o aplicativo está muito lento. por favor, resolvam isso.",True,100,2024-06-23 20:38:34
743,2976,9,5,,True,100,2024-07-11 15:48:00
744,2983,10,5,,False,100,2024-10-02 11:45:19
745,2985,9,5,,True,100,2024-11-11 16:30:19
746,2994,10,5,,False,100,2024-02-11 20:33:48
747,2996,10,5,,True,100,2024-02-12 21:16:51
748,2998,9,5,,False,80,2024-02-15 18:17:44
749,3002,10,5,,False,100,2024-03-15 19:58:01
750,3008,10,5,,True,100,2024-04-05 18:59:58
751,3009,10,5,,False,100,2024-04-10 23:31:21
752,3014,10,4,,False,100,2024-06-05 08:48:14
753,3019,10,5,,False,100,2024-09-19 12:16:43
754,3023,3,2,,True,20,2024-11-10 22:05:50
755,3024,10,5,,False,100,2024-11-20 14:20:23
756,3026,10,4,,False,100,2024-12-28 19:28:45
757,3032,10,5,,False,100,2024-05-01 20:02:21
758,3041,10,5,,False,100,2024-10-04 22:27:38
759,3043,10,5,,False,100,2024-11-15 17:51:56
760,3044,9,4,,True,100,2024-11-20 19:11:42
761,3059,10,5,,False,100,2024-01-23 22:47:25
762,3065,10,5,,False,100,2024-06-21 18:59:43
763,3068,10,5,"precisa melhorar. tive vários problemas durante o uso. por favor, resolvam isso.",False,100,2024-10-17 15:14:15
764,3072,10,5,,False,100,2024-11-04 16:19:34
765,3081,10,5,,False,100,2024-09-03 10:32:30
766,3082,10,5,,False,100,2024-11-05 23:53:45
767,3083,10,5,,True,100,2024-12-06 08:12:37
768,3084,10,5,,True,80,2024-01-19 06:53:59
769,3090,9,5,,False,100,2024-04-19 08:47:26
770,3092,9,5,tive dificuldades. o aplicativo está muito lento. vou considerar usar outro banco.,True,100,2024-06-21 22:36:22
771,3098,10,5,o app travou várias vezes.,False,100,2024-10-22 17:27:04
772,3105,10,5,,False,100,2024-04-04 10:01:34
773,3114,10,5,,False,100,2024-03-19 11:27:18
774,3117,10,5,,False,100,2024-06-06 21:51:58
775,3120,9,5,,True,75,2024-12-23 01:59:45
776,3127,10,5,,False,100,2024-02-14 09:42:48
777,3131,10,5,,True,100,2024-03-22 16:30:01
778,3133,10,5,,False,100,2024-04-24 15:17:47
779,3138,10,5,,False,100,2024-07-12 08:55:53
780,3139,10,5,,True,100,2024-07-20 22:17:00
781,3141,10,5,,False,100,2024-08-06 20:50:25
782,3142,10,5,,False,100,2024-08-15 21:21:17
783,3144,9,5,,True,100,2024-09-02 13:41:19
784,3151,10,5,,False,100,2024-02-14 14:13:32
785,3154,10,5,,True,100,2024-08-22 21:22:08
786,3156,10,5,,True,100,2024-01-01 10:19:04
787,3161,10,5,,True,100,2024-04-11 08:35:05
788,3166,10,4,,True,100,2024-07-10 14:16:09
789,3167,10,5,,False,100,2024-07-21 00:24:34
790,3168,10,5,,True,100,2024-08-01 19:04:49
791,3171,10,5,,True,100,2024-10-07 21:52:57
792,3180,10,5,,True,100,2024-06-14 14:58:54
793,3181,10,4,,False,100,2024-06-23 17:17:03
794,3183,10,5,,False,100,2024-07-16 09:16:03
795,3186,10,5,,False,100,2024-08-29 10:21:03
796,3197,10,5,,False,100,2024-08-27 20:54:36
797,3200,10,5,,False,100,2024-11-04 20:24:16
798,3205,10,5,,True,100,2024-10-02 21:30:41
799,3207,10,5,,False,100,2024-01-08 12:25:38
800,3208,10,5,,True,100,2024-02-24 17:21:12
801,3212,10,4,,False,100,2024-05-01 13:52:50
802,3215,10,5,,True,100,2024-07-12 18:32:50
803,3217,10,5,,True,100,2024-08-25 19:08:20
804,3230,10,5,,False,100,2024-02-12 21:24:37
805,3236,10,5,,False,100,2024-06-09 22:27:36
806,3237,10,5,,False,100,2024-06-19 08:44:58
807,3242,10,5,,False,100,2024-02-15 17:07:59
808,3251,10,5,,False,100,2024-05-11 07:17:18
809,3252,10,5,,True,100,2024-05-28 07:18:59
810,3259,10,5,,False,100,2024-07-29 20:41:33
811,3260,10,5,,False,100,2024-08-27 09:36:15
812,3262,9,5,,True,100,2024-09-04 09:53:26
813,3267,10,5,,False,100,2024-11-14 22:04:32
814,3272,10,5,,True,100,2024-01-25 13:23:15
815,3274,10,5,,False,100,2024-02-20 09:14:42
816,3275,10,5,,False,100,2024-03-14 00:08:49
817,3279,10,5,,True,100,2024-05-06 08:43:46
818,3282,10,5,,False,100,2024-05-20 18:07:53
819,3287,10,5,,False,100,2024-07-06 08:59:55
820,3290,10,5,,False,100,2024-08-04 07:41:00
821,3297,10,5,,False,100,2024-11-29 19:35:45
822,3301,10,5,,True,100,2024-02-20 20:11:35
823,3302,10,5,,False,100,2024-03-25 10:46:42
824,3307,10,5,,False,100,2024-12-22 14:05:26
825,3309,10,5,,False,100,2024-02-04 21:46:12
826,3314,10,5,,False,85,2024-03-09 23:02:11
827,3316,10,5,,False,100,2024-04-03 22:37:52
828,3319,10,5,,False,100,2024-06-24 20:28:39
829,3321,10,5,,False,100,2024-07-19 15:11:47
830,3322,10,5,,True,100,2024-07-20 07:46:49
831,3324,10,5,,False,100,2024-07-30 08:08:07
832,3326,10,5,,False,100,2024-08-25 12:32:55
833,3329,10,5,,True,100,2024-09-09 23:58:47
834,3333,10,5,,False,100,2024-10-02 18:56:48
835,3336,10,5,,False,100,2024-11-02 09:07:20
836,3343,9,5,,False,100,2024-12-08 18:36:33
837,3345,9,5,,True,100,2024-12-24 10:51:52
838,3347,10,5,,False,100,2024-12-27 18:57:25
839,3353,10,5,,False,100,2024-05-03 16:33:12
840,3355,9,5,,False,100,2024-06-23 12:14:30
841,3356,10,5,,False,100,2024-06-25 06:28:39
842,3358,10,5,,False,100,2024-08-15 09:14:29
843,3360,4,2,,False,28,2024-10-23 14:08:07
844,3361,10,5,,False,100,2024-10-23 18:04:53
845,3368,10,5,,True,100,2024-01-05 18:43:55
846,3372,10,5,,True,100,2024-02-21 11:06:16
847,3382,10,5,,True,100,2024-10-07 18:55:19
848,3385,10,4,,False,100,2024-10-24 00:46:45
849,3394,10,5,,True,100,2024-01-25 12:02:02
850,3399,10,5,,True,100,2024-03-06 08:46:25
851,3402,10,4,,True,100,2024-03-29 20:15:01
852,3405,10,5,,False,100,2024-05-23 21:23:11
853,3412,10,5,,False,100,2024-07-30 16:55:36
854,3413,10,5,,True,100,2024-08-06 10:38:39
855,3416,10,5,,False,100,2024-08-15 11:54:18
856,3417,10,5,,False,100,2024-08-19 14:48:26
857,3419,10,4,,False,100,2024-09-05 20:08:26
858,3423,10,5,,True,100,2024-11-05 04:15:44
859,3432,10,5,,False,85,2024-02-29 18:20:43
860,3435,8,5,,False,73,2024-04-15 21:53:43
861,3449,10,5,,False,100,2024-09-25 06:56:48
862,3454,10,5,,True,100,2024-11-15 22:23:39
863,3461,10,4,,False,100,2024-01-16 21:27:18
864,3465,10,5,,False,100,2024-06-10 13:16:54
865,3467,10,5,,True,100,2024-07-24 10:41:46
866,3469,10,5,,False,100,2024-10-24 12:35:26
867,3477,10,5,,True,100,2024-02-15 09:35:13
868,3482,10,5,,True,100,2024-05-20 18:41:42
869,3487,9,5,,False,78,2024-06-29 11:37:44
870,3491,8,4,,False,73,2024-08-31 14:10:32
871,3508,10,5,,True,100,2024-06-19 14:19:55
872,3510,10,5,,False,100,2024-08-24 12:56:34
873,3512,10,5,,True,100,2024-11-09 18:29:11
874,3519,4,1,esperava mais. o pix não foi concluído e fiquei sem saber se o dinheiro saiu. isso é inaceitável.,False,25,2024-04-02 10:40:58
875,3521,9,4,,False,100,2024-04-09 15:23:49
876,3525,10,5,,True,100,2024-11-19 23:29:29
877,3526,9,5,,False,100,2024-11-24 16:01:49
878,3531,9,5,,False,100,2024-09-05 04:16:14
879,3537,10,5,,False,100,2024-09-04 14:56:11
880,3543,10,5,,True,100,2024-05-10 01:58:51
881,3547,10,5,,True,100,2024-06-12 10:51:52
882,3556,10,5,,False,100,2024-11-12 23:17:30
883,3570,9,5,,True,100,2024-04-26 15:06:38
884,3576,9,5,,True,100,2024-03-10 08:18:13
885,3577,10,5,,True,100,2024-05-27 10:15:14
886,3583,10,4,,False,100,2024-10-28 15:01:48
887,3584,10,5,,False,100,2024-01-21 06:01:03
888,3585,10,5,,True,100,2024-01-30 18:31:21
889,3592,10,5,,True,100,2024-02-27 20:35:39
890,3593,10,5,,True,100,2024-03-01 19:34:02
891,3594,10,5,,False,100,2024-03-13 18:13:41
892,3596,10,5,,False,100,2024-03-27 16:43:07
893,3599,10,5,,True,100,2024-04-16 19:14:02
894,3601,10,5,,False,100,2024-05-25 19:13:34
895,3611,10,5,,False,100,2024-11-11 19:13:49
896,3614,9,5,,False,100,2024-12-12 21:59:45
897,3618,10,5,,True,100,2024-03-22 10:11:13
898,3635,10,5,,False,100,2024-08-02 09:48:17
899,3637,10,5,,True,100,2024-09-26 17:32:37
900,3641,10,5,,True,100,2024-01-17 07:38:23
901,3643,10,5,,False,100,2024-03-01 14:12:22
902,3649,10,5,,False,100,2024-06-25 11:52:47
903,3655,10,5,,True,100,2024-08-16 16:36:58
904,3656,10,5,precisa melhorar. a experiência poderia ser muito melhor.,False,100,2024-08-19 10:28:56
905,3657,10,4,,False,100,2024-08-23 18:34:57
906,3660,10,5,,True,100,2024-09-20 15:09:31
907,3665,9,5,,False,100,2024-10-25 19:08:21
908,3666,10,5,,False,100,2024-11-25 23:46:40
909,3669,9,5,,True,100,2024-12-10 02:44:13
910,3671,10,5,,False,100,2024-04-11 12:21:39
911,3675,10,5,,False,100,2024-09-24 11:56:19
912,3676,10,5,,True,100,2024-01-02 20:29:33
913,3677,10,5,,False,100,2024-02-07 12:57:32
914,3679,10,5,,False,100,2024-07-17 12:45:12
915,3688,10,5,,False,100,2024-04-25 11:00:49
916,3689,10,5,,False,100,2024-05-01 12:15:33
917,3691,4,2,,False,28,2024-07-04 09:12:37
918,3693,10,5,,False,100,2024-07-17 19:44:56
919,3694,10,5,,False,100,2024-08-30 19:40:15
920,3695,10,5,,False,100,2024-09-30 11:08:28
921,3701,10,5,,True,100,2024-12-27 11:54:45
922,3706,10,5,,True,100,2024-09-25 17:51:14
923,3707,10,5,,True,100,2024-10-01 17:22:35
924,3709,10,5,,False,100,2024-11-04 07:12:28
925,3713,10,5,,False,100,2024-05-13 08:01:16
926,3714,10,5,,False,100,2024-06-19 00:47:33
927,3716,10,5,,False,100,2024-07-28 11:43:46
928,3717,10,5,,False,100,2024-08-22 12:36:06
929,3718,10,5,,True,100,2024-10-04 01:05:09
930,3720,10,5,,False,100,2024-10-17 00:43:21
931,3721,10,5,,False,100,2024-10-17 10:16:49
932,3731,9,5,,True,100,2024-02-21 20:01:47
933,3732,10,4,,False,100,2024-03-03 21:16:18
934,3736,10,5,,True,100,2024-04-08 23:32:40
935,3737,10,5,,True,100,2024-04-22 17:53:54
936,3738,10,5,,False,100,2024-05-06 05:10:31
937,3743,10,5,,False,100,2024-05-29 17:53:52
938,3750,10,5,,False,100,2024-08-18 07:33:38
939,3751,10,5,,False,100,2024-08-24 06:44:48
940,3753,10,5,,False,100,2024-10-02 10:03:18
941,3761,10,4,não foi uma boa experiência. o aplicativo está muito lento. já usei outros aplicativos que funcionam melhor.,False,100,2024-02-16 15:39:25
