id_sessao,id_cliente,data_hora_inicio,dispositivo,versao_app,qualidade_conexao,duracao_segundos,data_hora_fim,abandonada,motivo_encerramento,score_experiencia
267,115,2024-08-25 14:06:31,iOS,6.1,Regular,85,2024-08-25 14:07:56,False,Logout,100
268,115,2024-08-28 22:28:55,iOS,6.1,Boa,19,2024-08-28 22:29:14,False,Logout,100
269,115,2024-09-27 17:16:13,iOS,6.1,Boa,78,2024-09-27 17:17:31,False,Logout,100
270,115,2024-10-02 14:40:32,iOS,6.1,Boa,38,2024-10-02 14:41:10,False,Logout,100
271,115,2024-10-18 12:46:29,Android,6.0,Boa,214,2024-10-18 12:50:03,False,Logout,100
272,115,2024-11-08 08:36:22,iOS,5.9,Boa,66,2024-11-08 08:37:28,False,Logout,100
273,115,2024-11-15 07:44:22,iOS,6.0,Boa,32,2024-11-15 07:44:54,False,Logout,100
274,115,2024-12-17 13:14:55,iOS,6.0,Excelente,54,2024-12-17 13:15:49,False,Logout,100
275,116,2024-01-01 12:09:48,iOS,6.1,Excelente,161,2024-01-01 12:12:29,False,Logout,100
276,116,2024-01-05 18:19:19,iOS,6.0,Excelente,20,2024-01-05 18:19:39,False,Logout,100
277,116,2024-01-16 18:13:08,iOS,6.1,Regular,54,2024-01-16 18:14:02,False,Logout,100
278,116,2024-01-19 16:31:43,iOS,6.1,Boa,87,2024-01-19 16:33:10,False,Logout,100
279,116,2024-01-22 15:31:27,iOS,6.0,Excelente,48,2024-01-22 15:32:15,False,Logout,100
280,116,2024-01-23 18:32:37,iOS,5.9,Excelente,62,2024-01-23 18:33:39,False,Logout,100
281,116,2024-02-02 09:45:33,iOS,6.0,Regular,91,2024-02-02 09:47:04,False,Logout,100
282,116,2024-02-05 13:58:49,iOS,6.1,Boa,41,2024-02-05 13:59:30,False,Logout,100
283,116,2024-02-06 14:12:36,iOS,6.0,Regular,55,2024-02-06 14:13:31,False,Logout,100
284,116,2024-02-07 11:01:54,iOS,6.1,Boa,27,2024-02-07 11:02:21,False,Logout,100
285,116,2024-02-08 03:59:30,iOS,6.1,Ruim,53,2024-02-08 04:00:23,False,Logout,100
286,116,2024-02-10 22:12:49,iOS,6.1,Regular,118,2024-02-10 22:14:47,False,Logout,100
287,116,2024-02-25 23:21:44,iOS,6.1,Boa,108,2024-02-25 23:23:32,False,Logout,100
288,116,2024-02-27 22:54:07,iOS,6.1,Regular,16,2024-02-27 22:54:23,True,Abandono,30
289,116,2024-03-02 00:24:21,iOS,5.9,Excelente,61,2024-03-02 00:25:22,False,Logout,100
290,116,2024-03-07 15:38:15,iOS,6.1,Boa,56,2024-03-07 15:39:11,False,Logout,100
291,116,2024-03-23 12:42:31,iOS,6.0,Excelente,69,2024-03-23 12:43:40,False,Logout,100
292,116,2024-04-02 19:10:24,iOS,6.1,Boa,43,2024-04-02 19:11:07,False,Logout,100
293,116,2024-04-05 21:20:45,iOS,5.9,Boa,138,2024-04-05 21:23:03,False,Logout,100
294,116,2024-04-09 08:26:52,iOS,6.1,Boa,169,2024-04-09 08:29:41,False,Logout,100
295,116,2024-04-09 21:38:17,iOS,6.0,Regular,113,2024-04-09 21:40:10,False,Logout,100
296,116,2024-04-23 22:02:49,iOS,6.0,Excelente,117,2024-04-23 22:04:46,False,Logout,100
297,116,2024-04-29 20:39:09,iOS,6.1,Boa,28,2024-04-29 20:39:37,False,Logout,100
298,116,2024-05-07 17:54:49,iOS,6.0,Regular,172,2024-05-07 17:57:41,False,Logout,100
299,116,2024-05-08 14:09:10,iOS,6.0,Excelente,20,2024-05-08 14:09:30,False,Logout,100
300,116,2024-05-11 12:23:52,iOS,6.0,Excelente,104,2024-05-11 12:25:36,False,Logout,100
301,116,2024-06-03 10:02:14,Android,6.1,Regular,105,2024-06-03 10:03:59,False,Logout,100
302,116,2024-06-13 02:47:49,iOS,6.1,Boa,92,2024-06-13 02:49:21,False,Logout,100
303,116,2024-06-20 18:33:33,iOS,5.9,Boa,93,2024-06-20 18:35:06,False,Logout,98
304,116,2024-06-27 18:01:25,iOS,6.0,Boa,28,2024-06-27 18:01:53,False,Logout,100
305,116,2024-08-04 22:03:15,iOS,6.1,Boa,23,2024-08-04 22:03:38,False,Logout,100
306,116,2024-08-07 20:49:03,Android,6.1,Regular,86,2024-08-07 20:50:29,False,Logout,100
307,116,2024-08-14 09:00:33,iOS,6.1,Excelente,45,2024-08-14 09:01:18,False,Logout,100
308,116,2024-08-16 15:54:12,iOS,6.1,Boa,69,2024-08-16 15:55:21,False,Logout,93
309,116,2024-09-04 17:05:59,iOS,6.0,Regular,45,2024-09-04 17:06:44,False,Logout,100
310,116,2024-09-07 06:16:48,iOS,6.0,Excelente,81,2024-09-07 06:18:09,False,Logout,100
311,116,2024-09-10 18:38:23,iOS,6.1,Boa,68,2024-09-10 18:39:31,False,Logout,100
312,116,2024-09-11 14:31:50,Android,6.0,Excelente,77,2024-09-11 14:33:07,False,Logout,100
313,116,2024-09-19 16:29:58,iOS,6.1,Excelente,33,2024-09-19 16:30:31,False,Logout,100
314,116,2024-09-20 17:32:49,iOS,6.0,Excelente,38,2024-09-20 17:33:27,False,Logout,100
315,116,2024-09-25 09:48:57,iOS,6.1,Excelente,63,2024-09-25 09:50:00,False,Logout,100
316,116,2024-10-02 22:00:02,iOS,6.0,Regular,138,2024-10-02 22:02:20,False,Logout,85
317,116,2024-10-04 12:52:22,iOS,6.0,Excelente,40,2024-10-04 12:53:02,False,Logout,100
318,116,2024-11-03 22:00:02,iOS,6.1,Excelente,56,2024-11-03 22:00:58,False,Logout,100
319,116,2024-11-05 22:23:18,iOS,6.1,Boa,63,2024-11-05 22:24:21,False,Logout,100
320,116,2024-11-13 16:05:23,iOS,6.1,Regular,97,2024-11-13 16:07:00,False,Logout,100
321,116,2024-11-23 12:27:04,iOS,6.0,Boa,40,2024-11-23 12:27:44,False,Logout,100
322,116,2024-11-29 15:38:16,iOS,6.1,Excelente,102,2024-11-29 15:39:58,False,Logout,100
323,116,2024-11-30 20:02:17,iOS,6.1,Boa,140,2024-11-30 20:04:37,False,Logout,100
324,116,2024-12-05 17:35:23,iOS,6.0,Excelente,27,2024-12-05 17:35:50,False,Logout,100
325,116,2024-12-18 13:03:25,iOS,6.1,Regular,47,2024-12-18 13:04:12,False,Logout,100
326,116,2024-12-23 09:21:44,iOS,6.0,Boa,21,2024-12-23 09:22:05,False,Logout,100
327,116,2024-12-23 09:32:05,iOS,6.0,Excelente,31,2024-12-23 09:32:36,False,Logout,100
328,116,2024-12-26 08:33:48,iOS,6.0,Excelente,64,2024-12-26 08:34:52,False,Logout,100
329,117,2024-01-27 16:35:24,iOS,6.1,Excelente,90,2024-01-27 16:36:54,False,Logout,100
330,117,2024-02-09 04:53:59,iOS,6.1,Regular,119,2024-02-09 04:55:58,False,Logout,100
331,117,2024-02-29 20:05:25,iOS,6.0,Excelente,28,2024-02-29 20:05:53,False,Logout,100
332,117,2024-03-29 19:06:07,iOS,6.1,Boa,44,2024-03-29 19:06:51,False,Logout,100
333,117,2024-05-02 12:30:02,iOS,6.0,Excelente,53,2024-05-02 12:30:55,False,Logout,100
334,117,2024-05-14 12:40:31,iOS,6.0,Boa,20,2024-05-14 12:40:51,False,Logout,100
335,117,2024-05-22 15:48:04,iOS,6.1,Regular,56,2024-05-22 15:49:00,False,Logout,100
336,117,2024-06-19 16:22:58,iOS,6.1,Boa,179,2024-06-19 16:25:57,False,Logout,100
337,117,2024-06-21 10:26:56,iOS,6.0,Excelente,184,2024-06-21 10:30:00,False,Logout,100
338,117,2024-09-04 08:20:46,iOS,5.9,Excelente,87,2024-09-04 08:22:13,True,Abandono,25
339,117,2024-09-11 10:45:06,iOS,6.0,Boa,50,2024-09-11 10:45:56,False,Logout,100
340,117,2024-10-02 17:53:42,iOS,6.1,Regular,65,2024-10-02 17:54:47,False,Logout,100
341,117,2024-11-07 23:45:00,iOS,6.1,Boa,77,2024-11-07 23:46:17,False,Logout,100
342,117,2024-11-15 20:10:07,iOS,6.0,Boa,85,2024-11-15 20:11:32,False,Logout,100
343,117,2024-12-25 11:08:10,iOS,6.0,Excelente,41,2024-12-25 11:08:51,False,Logout,100
344,121,2024-02-06 19:00:38,Android,5.8,Boa,52,2024-02-06 19:01:30,False,Logout,100
345,121,2024-04-09 20:13:34,Android,6.1,Regular,81,2024-04-09 20:14:55,False,Logout,100
346,121,2024-04-15 22:39:27,Android,6.0,Boa,27,2024-04-15 22:39:54,False,Logout,100
347,121,2024-05-05 08:31:54,iOS,6.1,Excelente,51,2024-05-05 08:32:45,False,Logout,100
348,121,2024-06-10 21:54:36,Android,6.0,Excelente,57,2024-06-10 21:55:33,False,Logout,100
349,121,2024-07-06 08:02:26,Android,6.1,Excelente,24,2024-07-06 08:02:50,False,Logout,100
350,121,2024-09-02 09:01:52,Android,6.0,Excelente,27,2024-09-02 09:02:19,False,Logout,100
351,121,2024-10-01 20:51:18,Android,6.1,Boa,93,2024-10-01 20:52:51,False,Logout,100
352,121,2024-11-02 16:05:40,Android,6.0,Boa,44,2024-11-02 16:06:24,False,Logout,100
353,121,2024-11-04 20:30:12,Android,6.1,Boa,86,2024-11-04 20:31:38,False,Logout,100
354,121,2024-11-09 08:28:00,Android,6.1,Excelente,43,2024-11-09 08:28:43,False,Logout,100
355,121,2024-11-10 15:24:47,Android,6.0,Boa,42,2024-11-10 15:25:29,False,Logout,100
356,121,2024-11-14 07:32:26,Android,6.1,Boa,198,2024-11-14 07:35:44,False,Logout,100
357,124,2024-01-13 07:16:49,iOS,6.1,Excelente,24,2024-01-13 07:17:13,False,Logout,100
358,124,2024-02-01 18:03:10,Android,6.1,Boa,56,2024-02-01 18:04:06,False,Logout,100
359,124,2024-02-08 07:34:27,Android,6.1,Excelente,35,2024-02-08 07:35:02,False,Logout,100
360,124,2024-03-04 17:41:23,Android,6.1,Boa,24,2024-03-04 17:41:47,False,Logout,100
361,124,2024-04-23 20:22:29,Android,6.1,Regular,135,2024-04-23 20:24:44,False,Logout,100
362,124,2024-04-30 17:13:25,Android,5.9,Ruim,123,2024-04-30 17:15:28,False,Logout,100
363,124,2024-05-07 16:29:36,Android,6.0,Boa,74,2024-05-07 16:30:50,False,Logout,100
364,124,2024-08-05 13:25:36,Android,6.1,Boa,17,2024-08-05 13:25:53,True,Abandono,30
365,124,2024-08-10 16:11:40,Android,6.1,Boa,52,2024-08-10 16:12:32,False,Logout,100
366,124,2024-10-28 15:40:44,Android,6.1,Boa,52,2024-10-28 15:41:36,False,Logout,100
367,124,2024-11-04 19:18:18,Android,6.0,Boa,228,2024-11-04 19:22:06,False,Logout,95
368,124,2024-11-06 18:27:57,Android,6.1,Excelente,40,2024-11-06 18:28:37,False,Logout,100
369,124,2024-11-07 18:40:28,Android,6.1,Ruim,129,2024-11-07 18:42:37,False,Logout,100
370,124,2024-11-22 11:44:23,Android,6.0,Boa,86,2024-11-22 11:45:49,False,Logout,100
371,124,2024-12-07 23:24:38,Android,6.1,Excelente,45,2024-12-07 23:25:23,False,Logout,100
372,124,2024-12-16 18:04:36,Android,6.0,Excelente,13,2024-12-16 18:04:49,True,Abandono,30
373,125,2024-02-07 09:57:49,iOS,6.1,Boa,129,2024-02-07 09:59:58,False,Logout,100
374,125,2024-04-03 06:24:07,iOS,6.1,Regular,57,2024-04-03 06:25:04,False,Logout,100
375,125,2024-08-26 21:07:11,iOS,5.8,Boa,25,2024-08-26 21:07:36,False,Logout,100
376,125,2024-08-31 20:59:36,Android,6.0,Boa,65,2024-08-31 21:00:41,False,Logout,100
377,125,2024-09-10 23:17:42,iOS,6.0,Regular,110,2024-09-10 23:19:32,False,Logout,100
378,125,2024-09-23 17:27:57,iOS,6.0,Boa,171,2024-09-23 17:30:48,False,Logout,100
379,125,2024-10-25 10:40:19,Android,6.1,Regular,43,2024-10-25 10:41:02,True,Abandono,33
380,127,2024-01-10 09:31:40,iOS,6.1,Boa,100,2024-01-10 09:33:20,False,Logout,100
381,127,2024-01-11 18:26:43,Android,5.9,Excelente,34,2024-01-11 18:27:17,False,Logout,100
382,127,2024-01-11 21:02:37,Android,6.1,Boa,46,2024-01-11 21:03:23,False,Logout,100
383,127,2024-01-27 02:03:23,Android,6.0,Boa,78,2024-01-27 02:04:41,False,Logout,100
384,127,2024-01-30 08:16:25,Android,6.0,Ruim,216,2024-01-30 08:20:01,False,Logout,90
385,127,2024-02-04 06:05:44,Android,6.0,Excelente,42,2024-02-04 06:06:26,False,Logout,100
386,127,2024-02-05 11:38:48,Android,6.1,Boa,113,2024-02-05 11:40:41,False,Logout,100
387,127,2024-02-10 13:06:53,Android,6.1,Excelente,77,2024-02-10 13:08:10,False,Logout,100
388,127,2024-02-15 15:53:13,Android,6.0,Boa,80,2024-02-15 15:54:33,False,Logout,100
389,127,2024-02-19 08:57:30,Android,6.0,Boa,24,2024-02-19 08:57:54,False,Logout,100
390,127,2024-02-20 12:12:50,Android,5.9,Boa,58,2024-02-20 12:13:48,False,Logout,100
391,127,2024-02-20 17:04:56,Android,6.1,Excelente,112,2024-02-20 17:06:48,False,Logout,100
392,127,2024-02-27 08:54:31,iOS,6.0,Excelente,41,2024-02-27 08:55:12,False,Logout,100
393,127,2024-03-01 22:40:35,Android,6.0,Excelente,38,2024-03-01 22:41:13,False,Logout,100
394,127,2024-03-04 20:08:03,Android,6.1,Boa,40,2024-03-04 20:08:43,False,Logout,100
395,127,2024-03-25 22:08:13,Android,6.1,Excelente,159,2024-03-25 22:10:52,False,Logout,100
396,127,2024-03-27 14:47:05,Android,6.0,Boa,25,2024-03-27 14:47:30,False,Logout,100
397,127,2024-03-31 13:18:26,Android,6.0,Excelente,71,2024-03-31 13:19:37,False,Logout,100
398,127,2024-04-20 22:39:46,Android,6.1,Excelente,24,2024-04-20 22:40:10,False,Logout,100
399,127,2024-04-27 17:42:55,Android,6.1,Regular,49,2024-04-27 17:43:44,False,Logout,100
400,127,2024-05-03 00:12:38,iOS,6.1,Boa,143,2024-05-03 00:15:01,False,Logout,100
401,127,2024-05-07 19:29:07,Android,6.1,Regular,64,2024-05-07 19:30:11,False,Logout,100
402,127,2024-06-14 21:38:37,Android,6.1,Boa,62,2024-06-14 21:39:39,False,Logout,100
403,127,2024-06-20 16:51:35,Android,6.1,Excelente,22,2024-06-20 16:51:57,False,Logout,100
404,127,2024-06-23 08:38:42,Android,6.1,Boa,35,2024-06-23 08:39:17,False,Logout,100
405,127,2024-07-05 19:39:24,Android,6.1,Boa,53,2024-07-05 19:40:17,False,Logout,100
406,127,2024-07-18 06:01:55,Android,6.1,Regular,101,2024-07-18 06:03:36,False,Logout,100
407,127,2024-07-23 14:53:10,Android,6.0,Boa,68,2024-07-23 14:54:18,False,Logout,100
408,127,2024-08-21 12:27:27,Android,6.0,Regular,132,2024-08-21 12:29:39,False,Logout,100
409,127,2024-09-25 04:32:52,Android,6.1,Excelente,87,2024-09-25 04:34:19,False,Logout,100
410,127,2024-10-01 12:09:08,Android,6.0,Boa,60,2024-10-01 12:10:08,False,Logout,100
411,127,2024-10-01 18:47:59,Android,6.1,Ruim,189,2024-10-01 18:51:08,False,Logout,100
412,127,2024-10-02 20:09:46,Android,6.0,Boa,47,2024-10-02 20:10:33,False,Logout,100
413,127,2024-10-02 21:11:50,Android,6.1,Regular,28,2024-10-02 21:12:18,False,Logout,100
414,127,2024-10-03 19:25:02,Android,6.0,Excelente,165,2024-10-03 19:27:47,False,Logout,100
415,127,2024-10-16 11:10:02,Android,6.1,Boa,59,2024-10-16 11:11:01,False,Logout,100
416,127,2024-10-28 15:09:21,Android,6.0,Boa,156,2024-10-28 15:11:57,False,Logout,100
417,127,2024-11-09 16:28:52,Android,6.1,Boa,9,2024-11-09 16:29:01,True,Abandono,20
418,127,2024-11-25 17:17:42,Android,6.1,Regular,58,2024-11-25 17:18:40,False,Logout,100
419,127,2024-11-27 19:38:11,Android,6.1,Excelente,67,2024-11-27 19:39:18,False,Logout,100
420,129,2024-01-26 18:05:15,iOS,6.0,Regular,190,2024-01-26 18:08:25,False,Logout,100
421,129,2024-03-02 16:35:05,iOS,6.1,Boa,29,2024-03-02 16:35:34,False,Logout,100
422,129,2024-04-08 14:41:46,iOS,6.0,Excelente,120,2024-04-08 14:43:46,False,Logout,100
423,129,2024-04-13 20:04:50,iOS,6.0,Regular,72,2024-04-13 20:06:02,False,Logout,100
424,129,2024-05-07 18:59:28,iOS,6.1,Excelente,35,2024-05-07 19:00:03,False,Logout,100
425,129,2024-05-15 00:57:52,iOS,6.0,Boa,44,2024-05-15 00:58:36,False,Logout,100
426,129,2024-06-06 08:02:06,iOS,6.0,Boa,33,2024-06-06 08:02:39,False,Logout,100
427,129,2024-06-25 18:39:45,iOS,6.0,Boa,39,2024-06-25 18:40:24,False,Logout,100
428,129,2024-06-29 13:04:46,iOS,5.8,Excelente,62,2024-06-29 13:05:48,False,Logout,100
429,129,2024-06-30 00:52:02,iOS,6.1,Boa,45,2024-06-30 00:52:47,False,Logout,100
430,129,2024-07-07 21:33:05,iOS,6.1,Regular,155,2024-07-07 21:35:40,False,Logout,100
431,129,2024-08-10 00:04:56,iOS,6.1,Boa,47,2024-08-10 00:05:43,False,Logout,100
432,129,2024-08-21 12:57:34,iOS,6.1,Excelente,30,2024-08-21 12:58:04,False,Logout,100
433,129,2024-09-03 16:58:45,iOS,6.1,Boa,145,2024-09-03 17:01:10,False,Logout,100
434,129,2024-09-03 22:54:38,iOS,6.0,Boa,37,2024-09-03 22:55:15,False,Logout,100
435,129,2024-10-31 12:49:15,iOS,6.0,Excelente,78,2024-10-31 12:50:33,False,Logout,100
436,129,2024-11-14 17:06:27,iOS,6.1,Boa,231,2024-11-14 17:10:18,False,Logout,100
437,129,2024-11-18 19:25:58,iOS,6.1,Boa,48,2024-11-18 19:26:46,False,Logout,100
438,129,2024-11-22 17:31:47,iOS,6.1,Boa,42,2024-11-22 17:32:29,False,Logout,100
439,129,2024-11-24 14:40:26,iOS,6.1,Boa,42,2024-11-24 14:41:08,False,Logout,100
440,129,2024-12-02 11:16:41,iOS,6.0,Excelente,50,2024-12-02 11:17:31,False,Logout,100
441,129,2024-12-16 08:14:22,iOS,6.1,Boa,249,2024-12-16 08:18:31,False,Logout,100
442,129,2024-12-23 23:38:51,iOS,6.0,Boa,28,2024-12-23 23:39:19,False,Logout,100
443,129,2024-12-27 15:53:32,iOS,5.9,Boa,32,2024-12-27 15:54:04,False,Logout,100
444,132,2024-01-03 09:19:49,iOS,6.0,Regular,201,2024-01-03 09:23:10,False,Logout,100
445,132,2024-01-05 01:12:22,iOS,6.0,Regular,70,2024-01-05 01:13:32,False,Logout,100
446,132,2024-02-05 20:11:50,iOS,6.0,Excelente,51,2024-02-05 20:12:41,False,Logout,100
447,132,2024-04-04 18:26:05,iOS,5.9,Boa,154,2024-04-04 18:28:39,False,Logout,100
448,132,2024-05-20 14:04:50,iOS,6.1,Boa,25,2024-05-20 14:05:15,False,Logout,100
449,132,2024-06-11 07:12:11,iOS,6.1,Boa,162,2024-06-11 07:14:53,False,Logout,100
450,132,2024-06-19 21:36:55,iOS,6.0,Excelente,142,2024-06-19 21:39:17,False,Logout,100
451,132,2024-08-26 10:59:59,iOS,6.1,Boa,42,2024-08-26 11:00:41,False,Logout,100
452,132,2024-09-28 15:16:29,iOS,6.0,Regular,82,2024-09-28 15:17:51,False,Logout,100
453,132,2024-10-12 17:56:48,iOS,5.9,Excelente,169,2024-10-12 17:59:37,False,Logout,100
454,132,2024-10-22 08:55:28,Android,6.0,Boa,57,2024-10-22 08:56:25,False,Logout,100
455,132,2024-10-26 08:40:31,iOS,6.1,Ruim,78,2024-10-26 08:41:49,False,Logout,98
456,132,2024-11-25 11:45:11,iOS,6.1,Excelente,78,2024-11-25 11:46:29,False,Logout,100
457,132,2024-11-25 16:08:35,iOS,5.9,Excelente,131,2024-11-25 16:10:46,False,Logout,100
458,132,2024-11-26 14:29:54,iOS,6.0,Regular,27,2024-11-26 14:30:21,False,Logout,100
459,132,2024-11-27 08:13:43,iOS,6.1,Regular,275,2024-11-27 08:18:18,False,Logout,100
460,132,2024-11-28 08:44:34,iOS,6.1,Excelente,31,2024-11-28 08:45:05,False,Logout,100
461,132,2024-12-27 06:56:08,iOS,6.0,Excelente,103,2024-12-27 06:57:51,False,Logout,100
462,133,2024-01-04 14:31:45,Android,5.9,Excelente,105,2024-01-04 14:33:30,False,Logout,100
463,133,2024-01-31 23:21:03,Android,6.1,Boa,42,2024-01-31 23:21:45,False,Logout,100
464,133,2024-04-15 17:16:43,Android,6.0,Excelente,56,2024-04-15 17:17:39,False,Logout,100
465,133,2024-04-16 07:11:06,Android,6.0,Boa,62,2024-04-16 07:12:08,False,Logout,100
466,133,2024-04-25 13:51:50,Android,6.1,Regular,155,2024-04-25 13:54:25,False,Logout,100
467,133,2024-05-13 20:29:09,Android,6.1,Excelente,76,2024-05-13 20:30:25,False,Logout,100
468,133,2024-05-18 11:19:11,Android,6.0,Boa,57,2024-05-18 11:20:08,False,Logout,100
469,133,2024-06-17 16:36:55,Android,6.1,Ruim,61,2024-06-17 16:37:56,False,Logout,100
470,133,2024-08-12 20:20:15,iOS,5.9,Excelente,66,2024-08-12 20:21:21,False,Logout,100
471,133,2024-08-20 16:47:50,Android,6.1,Boa,27,2024-08-20 16:48:17,False,Logout,100
472,133,2024-09-01 14:29:36,Android,6.1,Boa,125,2024-09-01 14:31:41,False,Logout,100
473,133,2024-09-02 23:36:57,Android,6.0,Ruim,234,2024-09-02 23:40:51,False,Logout,85
474,133,2024-09-03 16:58:33,Android,6.0,Excelente,30,2024-09-03 16:59:03,False,Logout,100
475,133,2024-10-16 20:42:59,iOS,6.0,Ruim,153,2024-10-16 20:45:32,False,Logout,100
476,133,2024-11-03 18:25:49,Android,6.1,Boa,86,2024-11-03 18:27:15,False,Logout,100
477,133,2024-11-16 09:24:04,Android,6.1,Excelente,120,2024-11-16 09:26:04,False,Logout,100
478,133,2024-12-02 03:24:18,Android,6.1,Boa,94,2024-12-02 03:25:52,False,Logout,100
479,133,2024-12-26 21:48:16,Android,6.0,Boa,34,2024-12-26 21:48:50,False,Logout,100
480,133,2024-12-28 15:50:56,Android,6.1,Boa,81,2024-12-28 15:52:17,False,Logout,100
481,134,2024-03-10 16:51:59,Android,6.0,Excelente,43,2024-03-10 16:52:42,False,Logout,100
482,134,2024-03-25 22:32:30,iOS,6.1,Excelente,86,2024-03-25 22:33:56,False,Logout,100
483,134,2024-08-05 09:26:15,Android,6.1,Boa,26,2024-08-05 09:26:41,False,Logout,100
484,134,2024-08-06 09:26:42,iOS,6.1,Boa,67,2024-08-06 09:27:49,False,Logout,100
485,134,2024-10-16 08:30:34,Android,6.0,Boa,24,2024-10-16 08:30:58,False,Logout,100
486,134,2024-12-10 20:02:20,Android,6.1,Boa,80,2024-12-10 20:03:40,False,Logout,100
487,136,2024-01-12 20:31:22,Android,6.0,Excelente,30,2024-01-12 20:31:52,False,Logout,100
488,136,2024-01-23 23:23:32,Android,5.9,Boa,125,2024-01-23 23:25:37,False,Logout,100
489,136,2024-01-26 19:25:28,Android,6.0,Excelente,62,2024-01-26 19:26:30,False,Logout,88
490,136,2024-03-01 19:16:21,Android,6.1,Boa,88,2024-03-01 19:17:49,False,Logout,100
491,136,2024-03-15 11:04:40,Android,5.9,Excelente,156,2024-03-15 11:07:16,False,Logout,85
492,136,2024-03-18 08:05:09,iOS,6.0,Regular,54,2024-03-18 08:06:03,False,Logout,100
493,136,2024-04-01 10:53:56,Android,6.1,Boa,19,2024-04-01 10:54:15,False,Logout,100
494,136,2024-04-15 05:35:52,Android,6.0,Excelente,29,2024-04-15 05:36:21,False,Logout,100
495,136,2024-05-03 21:47:07,Android,6.0,Excelente,68,2024-05-03 21:48:15,False,Logout,100
496,136,2024-05-14 13:01:03,Android,6.0,Regular,56,2024-05-14 13:01:59,False,Logout,100
497,136,2024-05-19 21:54:00,Android,5.9,Boa,150,2024-05-19 21:56:30,False,Logout,100
498,136,2024-05-25 17:41:29,Android,6.0,Boa,66,2024-05-25 17:42:35,False,Logout,100
499,136,2024-07-10 21:44:44,Android,6.0,Ruim,66,2024-07-10 21:45:50,False,Logout,100
500,136,2024-09-12 15:14:21,Android,6.0,Boa,81,2024-09-12 15:15:42,False,Logout,100
501,136,2024-09-15 22:30:18,Android,6.0,Excelente,38,2024-09-15 22:30:56,False,Logout,100
502,136,2024-11-07 21:05:11,Android,6.0,Boa,56,2024-11-07 21:06:07,False,Logout,100
503,136,2024-11-08 00:35:30,Android,6.0,Excelente,47,2024-11-08 00:36:17,False,Logout,100
504,136,2024-11-14 22:40:24,Android,5.8,Regular,109,2024-11-14 22:42:13,False,Logout,100
505,138,2024-01-30 19:04:11,Android,6.1,Excelente,173,2024-01-30 19:07:04,False,Logout,100
506,138,2024-02-25 11:35:49,Android,6.0,Boa,86,2024-02-25 11:37:15,False,Logout,100
507,138,2024-04-16 10:22:46,Android,6.1,Boa,68,2024-04-16 10:23:54,False,Logout,100
508,138,2024-04-16 11:50:51,Android,6.1,Boa,22,2024-04-16 11:51:13,False,Logout,100
509,138,2024-04-30 18:55:25,Android,6.1,Boa,61,2024-04-30 18:56:26,False,Logout,100
510,138,2024-06-21 18:19:54,Android,5.9,Regular,38,2024-06-21 18:20:32,False,Logout,100
511,138,2024-06-28 17:13:33,Android,6.1,Excelente,36,2024-06-28 17:14:09,False,Logout,100
512,138,2024-07-02 22:22:22,Android,6.1,Regular,100,2024-07-02 22:24:02,False,Logout,100
513,138,2024-07-04 13:37:43,Android,6.1,Regular,90,2024-07-04 13:39:13,False,Logout,100
514,138,2024-07-23 19:10:28,Android,6.0,Ruim,329,2024-07-23 19:15:57,False,Logout,65
515,138,2024-08-01 21:29:25,Android,6.0,Excelente,50,2024-08-01 21:30:15,False,Logout,100
516,138,2024-08-04 05:14:02,Android,6.1,Regular,31,2024-08-04 05:14:33,False,Logout,100
517,138,2024-11-13 20:29:58,Android,6.1,Regular,200,2024-11-13 20:33:18,False,Logout,90
518,138,2024-12-02 10:05:03,Android,6.0,Regular,47,2024-12-02 10:05:50,False,Logout,100
519,140,2024-02-07 10:32:37,Android,6.1,Excelente,24,2024-02-07 10:33:01,False,Logout,100
520,140,2024-08-22 20:54:26,Android,6.1,Excelente,25,2024-08-22 20:54:51,False,Logout,100
521,140,2024-11-03 10:20:17,Android,6.0,Boa,42,2024-11-03 10:20:59,False,Logout,100
522,140,2024-11-23 12:45:00,Android,6.1,Boa,121,2024-11-23 12:47:01,False,Logout,100
523,140,2024-12-02 11:05:56,Android,6.0,Regular,109,2024-12-02 11:07:45,False,Logout,100
524,142,2024-01-06 15:36:11,iOS,6.1,Excelente,32,2024-01-06 15:36:43,False,Logout,100
525,145,2024-01-03 18:14:25,iOS,6.1,Excelente,60,2024-01-03 18:15:25,False,Logout,100
526,145,2024-01-29 07:12:42,iOS,6.1,Excelente,92,2024-01-29 07:14:14,False,Logout,100
527,145,2024-02-09 02:28:05,iOS,6.1,Boa,79,2024-02-09 02:29:24,False,Logout,100
